2881,30.403426205901347,152.77549767956415,1.0872523642356833,0.9250563724146817,1.1648915589226732,4,275708.1870356311,3723696.0071660834,0.1674523619046559,0.018744023864023684
2995,21.84915088780545,82.54992653558568,0.8136669570067824,0.9699075369681167,1.0186559282842138,4,96508.94539707805,886222.5578129999,0.23903019158457242,0.03673641492153362
8593,12.751188434718525,23.962152576541172,1.0830127502456421,1.0592424192218588,0.9210391309413236,4,15499.965750706431,67989.37971876416,0.32056823141554497,0.06800672793203182
8890,17.56838015538056,85.48093274623126,0.9148339558633742,0.884435807436326,0.8116733820835755,4,78095.7257316508,577052.4473151922,0.18483446940574266,0.022344725510823282
7692,12.895316402612412,39.35615521575251,0.8933552247275249,1.1946011977510467,1.106502550392462,4,27629.874359024812,146839.2427958048,0.28077225024433883,0.05058610392885197
7878,30.244448100061298,101.43219847811382,0.9288563652987274,0.9464347881441765,1.001741269167919,4,168769.70720352966,2135589.073243723,0.2415798658497193,0.038894951572272164
3162,20.608249498061866,36.00808265662826,0.8803292607489211,0.8455441856382485,1.0211491496875447,4,45454.10953133523,392378.5480837763,0.3953265628303754,0.10703004452455796
1082,30.726424995748175,69.836862448378,1.1439491479662993,0.817911941829656,0.9022160718142311,4,120082.20671953597,1416995.3512780978,0.3428664303036815,0.07270496516045273
1393,14.606328405967126,37.69411016548834,0.938271744162662,1.116507203956835,0.8029764637251333,4,29887.71245287362,164825.57722781063,0.29565048153447593,0.05453554576589214
1580,25.389256566198437,81.82561417716033,0.8048042331892565,1.0148160573765979,0.8073687267392226,4,112276.48469014445,1088290.2887270579,0.24414421408602754,0.037111404031422046
1795,9.59949085337321,46.611299406481656,0.9259664152242104,1.123504154597324,0.9884393280179469,4,28812.633415603785,123919.72358491912,0.17632996086387273,0.019951766744916614
1954,17.458639857811853,43.077772180635925,1.1896378060446655,1.0328051247366057,1.1375342869628142,4,44021.79924058892,303489.690440082,0.26962154451442727,0.048921564178580526
5212,9.760405303956677,15.769416612365745,1.0801414351942267,0.8088295578596737,1.0346352891601747,4,8885.54689327866,30892.982121269502,0.4439542562935691,0.11602915008786346
4842,32.94407656176878,71.59047007203883,1.041875232669132,1.133978610429871,0.9793542933609981,4,126654.31331733466,1564395.0337681533,0.3368507886839764,0.07216040984218255
4932,28.325248910605254,122.89415639453485,0.8331418215676989,0.8298688072058901,0.9716784862292741,4,180994.6194725649,2127060.6403151555,0.1920616457749948,0.024726834968993083
506,16.05055046604855,22.15506334532026,0.8278049108299191,1.1066973858800644,0.867413652511197,4,23944.098771687703,151240.4686820436,0.538981569816229,0.17177396115426055
